id,primaryTitle,nconst
160281,Dangerous Beauty,Oliver Platt
160280,Dangerous Beauty,Rufus Sewell
72002,Birdman of Alcatraz,Burt Lancaster
72003,Birdman of Alcatraz,Karl Malden
322413,Smiley Face,John Krasinski
322414,Smiley Face,Adam Brody
576404,Irresistible,Chris Cooper
576403,Irresistible,Steve Carell
147412,Heart and Souls,Robert Downey Jr.
147413,Heart and Souls,Charles Grodin
47616,She Wore a Yellow Ribbon,Ben Johnson
47614,She Wore a Yellow Ribbon,John Wayne
310541,The Ex,Jason Bateman
310540,The Ex,Charles Grodin
146894,The Dark Half,Timothy Hutton
146895,The Dark Half,Michael Rooker
90481,The Beguiled,Clint Eastwood
257263,Roger Dodger,Jesse Eisenberg
257262,Roger Dodger,Campbell Scott
153939,The Englishman Who Went Up a Hill But Came Down a Mountain,Hugh Grant
153940,The Englishman Who Went Up a Hill But Came Down a Mountain,Colm Meaney
66926,Journey to the Center of the Earth,James Mason
139092,Postcards from the Edge,Gene Hackman
139091,Postcards from the Edge,Dennis Quaid
79129,The Sons of Katie Elder,John Wayne
79130,The Sons of Katie Elder,Dean Martin
312622,Margaret,Mark Ruffalo
312621,Margaret,Matt Damon
158348,Mulholland Falls,Nick Nolte
158349,Mulholland Falls,Chazz Palminteri
361733,Casino Jack,Jon Lovitz
361731,Casino Jack,Kevin Spacey
361732,Casino Jack,Barry Pepper
161810,Red Corner,Richard Gere
161811,Red Corner,Bradley Whitford
282164,Art School Confidential,Max Minghella
282165,Art School Confidential,John Malkovich
282166,Art School Confidential,Jim Broadbent
309723,Being Flynn,Paul Dano
309724,Being Flynn,Robert De Niro
119638,Strange Brew,Max von Sydow
119636,Strange Brew,Rick Moranis
103748,Silent Movie,Dom DeLuise
103746,Silent Movie,Mel Brooks
300197,Infamous,Toby Jones
300198,Infamous,Daniel Craig
554906,Raid,Saurabh Shukla
554904,Raid,Ajay Devgn
343152,Flash of Genius,Greg Kinnear
343153,Flash of Genius,Alan Alda
249799,The Emperor's Club,Kevin Kline
249800,The Emperor's Club,Emile Hirsch
399312,The Son of No One,Al Pacino
399311,The Son of No One,Channing Tatum
96877,Scarecrow,Al Pacino
96876,Scarecrow,Gene Hackman
286521,Racing Stripes,Frankie Muniz
286522,Racing Stripes,David Spade
286524,Racing Stripes,Bruce Greenwood
263211,The In-Laws,Albert Brooks
263212,The In-Laws,Michael Douglas
263213,The In-Laws,Ryan Reynolds
99313,The Sugarland Express,Ben Johnson
99315,The Sugarland Express,William Atherton
159741,Affliction,James Coburn
159740,Affliction,Nick Nolte
149938,Canadian Bacon,John Candy
149939,Canadian Bacon,Alan Alda
545301,The Intruder,Dennis Quaid
545300,The Intruder,Michael Ealy
321664,I Think I Love My Wife,Chris Rock
321665,I Think I Love My Wife,Steve Buscemi
481022,Extinction,Matthew Fox
442205,The Bag Man,John Cusack
442206,The Bag Man,Robert De Niro
442207,The Bag Man,Crispin Glover
466404,American Heist,Adrien Brody
466402,American Heist,Hayden Christensen
367286,Extraordinary Measures,Harrison Ford
367285,Extraordinary Measures,Brendan Fraser
333113,The Escapist,Joseph Fiennes
333111,The Escapist,Brian Cox
490165,The Overnight,Jason Schwartzman
490164,The Overnight,Adam Scott
47291,Stray Dog,Takashi Shimura
47290,Stray Dog,Toshiro Mifune
136823,Warlock,Julian Sands
136824,Warlock,Richard E. Grant
468845,Hangman,Joe Anderson
468843,Hangman,Al Pacino
468844,Hangman,Karl Urban
533098,Kin,Dennis Quaid
533097,Kin,Jack Reynor
411502,360,Jude Law
411503,360,Anthony Hopkins
411504,360,Ben Foster
169952,Wing Commander,Matthew Lillard
169951,Wing Commander,Freddie Prinze Jr.
147682,Judgment Night,Emilio Estevez
147683,Judgment Night,Cuba Gooding Jr.
147685,Judgment Night,Stephen Dorff
144380,Jennifer 8,Andy Garcia
144381,Jennifer 8,Lance Henriksen
319760,Golmaal: Fun Unlimited,Ajay Devgn
319761,Golmaal: Fun Unlimited,Arshad Warsi
160378,Desperate Measures,Michael Keaton
160380,Desperate Measures,Brian Cox
160379,Desperate Measures,Andy Garcia
45130,Hamlet,Laurence Olivier
257039,Laurel Canyon,Alessandro Nivola
257040,Laurel Canyon,Christian Bale
138879,Navy Seals,Michael Biehn
138878,Navy Seals,Charlie Sheen
555368,Little Monsters,Josh Gad
303769,Sarkar,Amitabh Bachchan
303770,Sarkar,Abhishek Bachchan
324650,The Ten,Adam Brody
324649,The Ten,Paul Rudd
429281,Stalingrad,Thomas Kretschmann
530775,Sandy Wexler,Kevin James
530774,Sandy Wexler,Adam Sandler
496012,The Vanishing,Gerard Butler
496011,The Vanishing,Peter Mullan
127676,The Wraith,Charlie Sheen
127678,The Wraith,Randy Quaid
58811,Mister Roberts,Jack Lemmon
58808,Mister Roberts,Henry Fonda
106680,Convoy,Ernest Borgnine
106679,Convoy,Kris Kristofferson
106681,Convoy,Burt Young
328595,The Informers,Billy Bob Thornton
328596,The Informers,Mickey Rourke
145910,Unlawful Entry,Kurt Russell
145911,Unlawful Entry,Ray Liotta
323559,Feast of Love,Morgan Freeman
323560,Feast of Love,Greg Kinnear
448503,Rememory,Martin Donovan
448501,Rememory,Peter Dinklage
311588,The Hoax,Richard Gere
311589,The Hoax,Alfred Molina
160512,Almost Heroes,Matthew Perry
160513,Almost Heroes,Bokeem Woodbine
120626,Dreamscape,Dennis Quaid
120627,Dreamscape,Max von Sydow
120628,Dreamscape,Christopher Plummer
77817,The Cincinnati Kid,Edward G. Robinson
77816,The Cincinnati Kid,Steve McQueen
77818,The Cincinnati Kid,Karl Malden
327126,Superman II: The Richard Donner Cut,Ned Beatty
327124,Superman II: The Richard Donner Cut,Christopher Reeve
327125,Superman II: The Richard Donner Cut,Marlon Brando
327123,Superman II: The Richard Donner Cut,Gene Hackman
177655,Little Voice,Ewan McGregor
177654,Little Voice,Michael Caine
193417,Gossip,James Marsden
193418,Gossip,Norman Reedus
126652,Mona Lisa,Michael Caine
126651,Mona Lisa,Bob Hoskins
162982,Senseless,David Spade
162981,Senseless,Marlon Wayans
162983,Senseless,Brad Dourif
540389,Newness,Danny Huston
540388,Newness,Nicholas Hoult
481400,Vice,Thomas Jane
481401,Vice,Bruce Willis
331121,Bottle Shock,Bill Pullman
331120,Bottle Shock,Alan Rickman
331119,Bottle Shock,Chris Pine
418582,Hands of Stone,Edgar Ramirez
418584,Hands of Stone,Robert De Niro
476692,The Man with the Iron Heart,Jack Reynor
476690,The Man with the Iron Heart,Jason Clarke
476691,The Man with the Iron Heart,Jack O'Connell
372953,Solitary Man,Danny DeVito
372952,Solitary Man,Jesse Eisenberg
372951,Solitary Man,Michael Douglas
381787,Race 2,Saif Ali Khan
381789,Race 2,John Abraham
381788,Race 2,Anil Kapoor
148946,Swing Kids,Christian Bale
148947,Swing Kids,Frank Whaley
77664,Battle of the Bulge,Henry Fonda
77666,Battle of the Bulge,Robert Ryan
77665,Battle of the Bulge,Robert Shaw
228213,American Outlaws,Gabriel Macht
228211,American Outlaws,Colin Farrell
425168,Kodachrome,Bruce Greenwood
425167,Kodachrome,Jason Sudeikis
425166,Kodachrome,Ed Harris
247135,Gods and Generals,Jeff Daniels
247134,Gods and Generals,Robert Duvall
247133,Gods and Generals,Stephen Lang
413632,Message from the King,Alfred Molina
413631,Message from the King,Luke Evans
413630,Message from the King,Chadwick Boseman
157282,Eye for an Eye,Ed Harris
157281,Eye for an Eye,Kiefer Sutherland
136858,Who's Harry Crumb?,John Candy
136859,Who's Harry Crumb?,Jeffrey Jones
271295,Baghban,Amitabh Bachchan
271296,Baghban,Salman Khan
140868,Dying Young,Campbell Scott
140869,Dying Young,Vincent D'Onofrio
485673,Misconduct,Al Pacino
485672,Misconduct,Anthony Hopkins
485671,Misconduct,Josh Duhamel
449257,Parkland,Zac Efron
449259,Parkland,Billy Bob Thornton
449260,Parkland,Paul Giamatti
437724,Collide,Ben Kingsley
437723,Collide,Anthony Hopkins
437722,Collide,Nicholas Hoult
72921,Mutiny on the Bounty,Marlon Brando
72923,Mutiny on the Bounty,Richard Harris
253939,Nayak: The Real Hero,Amrish Puri
253938,Nayak: The Real Hero,Anil Kapoor
232620,Kibar Feyzo,Kemal Sunal
232621,Kibar Feyzo,Sener Sen
79269,The Train,Paul Scofield
79268,The Train,Burt Lancaster
144052,Freejack,Emilio Estevez
144054,Freejack,Anthony Hopkins
139324,The Russia House,Sean Connery
139325,The Russia House,Roy Scheider
106834,The Driver,Ryan O'Neal
106835,The Driver,Bruce Dern
98079,Earthquake,George Kennedy
98078,Earthquake,Charlton Heston
104213,The American Friend,Dennis Hopper
104214,The American Friend,Bruno Ganz
443998,When the Game Stands Tall,Michael Chiklis
443997,When the Game Stands Tall,Alexander Ludwig
443996,When the Game Stands Tall,Jim Caviezel
124686,Summer Rental,John Candy
124688,Summer Rental,Rip Torn
124687,Summer Rental,Richard Crenna
120416,Cannonball Run II,Burt Reynolds
120417,Cannonball Run II,Dom DeLuise
120418,Cannonball Run II,Dean Martin
141458,King Ralph,John Hurt
141457,King Ralph,Peter O'Toole
141456,King Ralph,John Goodman
49380,Rio Grande,Ben Johnson
49379,Rio Grande,John Wayne
478913,A United Kingdom,David Oyelowo
478914,A United Kingdom,Tom Felton
57642,The Wild One,Lee Marvin
57640,The Wild One,Marlon Brando
80916,The Professionals,Burt Lancaster
80917,The Professionals,Lee Marvin
80918,The Professionals,Robert Ryan
224058,Summer Catch,Freddie Prinze Jr.
224060,Summer Catch,Matthew Lillard
224059,Summer Catch,Fred Ward
570677,Adverse,Mickey Rourke
570678,Adverse,Lou Diamond Phillips
370630,Love Aaj Kal,Rishi Kapoor
370629,Love Aaj Kal,Saif Ali Khan
145773,Thunderheart,Val Kilmer
145774,Thunderheart,Sam Shepard
145775,Thunderheart,Graham Greene
145776,Thunderheart,Fred Ward
112752,Smokey and the Bandit II,Burt Reynolds
112755,Smokey and the Bandit II,Dom DeLuise
297428,Hell Ride,Michael Madsen
297427,Hell Ride,Dennis Hopper
184452,What's the Worst That Could Happen?,Martin Lawrence
184454,What's the Worst That Could Happen?,John Leguizamo
184453,What's the Worst That Could Happen?,Danny DeVito
123868,The Man with One Red Shoe,Tom Hanks
123870,The Man with One Red Shoe,Charles Durning
160057,Border,Akshaye Khanna
125220,About Last Night,Jim Belushi
160056,Border,Suniel Shetty
39931,The Woman in the Window,Edward G. Robinson
400479,Are You Here,Owen Wilson
400480,Are You Here,Zach Galifianakis
269885,Intermission,Colin Farrell
269884,Intermission,Cillian Murphy
141093,Grand Canyon,Steve Martin
141092,Grand Canyon,Kevin Kline
141091,Grand Canyon,Danny Glover
67980,The Alamo,John Wayne
123715,Kiss of the Spider Woman,William Hurt
123716,Kiss of the Spider Woman,Raul Julia
274861,Khakee,Ajay Devgn
274860,Khakee,Akshay Kumar
274859,Khakee,Amitabh Bachchan
435248,The Best Man Holiday,Morris Chestnut
435249,The Best Man Holiday,Taye Diggs
437634,Final Girl,Alexander Ludwig
437632,Final Girl,Wes Bentley
125327,At Close Range,Sean Penn
125328,At Close Range,Christopher Walken
92616,Trinity Is Still My Name,Terence Hill
92617,Trinity Is Still My Name,Bud Spencer
432969,Night Moves,Jesse Eisenberg
432970,Night Moves,Peter Sarsgaard
160571,Fathers' Day,Robin Williams
160572,Fathers' Day,Billy Crystal
256527,Half Past Dead,Morris Chestnut
256528,Half Past Dead,Steven Seagal
125084,Year of the Dragon,Mickey Rourke
125085,Year of the Dragon,John Lone
62440,Gunfight at the O.K. Corral,Kirk Douglas
62439,Gunfight at the O.K. Corral,Burt Lancaster
155895,Total Eclipse,Leonardo DiCaprio
155896,Total Eclipse,David Thewlis
412955,Detention,Dane Cook
412954,Detention,Josh Hutcherson
309313,Garam Masala,John Abraham
309314,Garam Masala,Paresh Rawal
309312,Garam Masala,Akshay Kumar
131160,Biloxi Blues,Christopher Walken
131159,Biloxi Blues,Matthew Broderick
112084,The Lion of the Desert,Rod Steiger
112083,The Lion of the Desert,Oliver Reed
112082,The Lion of the Desert,Anthony Quinn
77083,Seven Days in May,Kirk Douglas
77082,Seven Days in May,Burt Lancaster
480597,The Sea of Trees,Ken Watanabe
480596,The Sea of Trees,Matthew McConaughey
123092,Death Wish 3,Charles Bronson
123094,Death Wish 3,Martin Balsam
172921,200 Cigarettes,Ben Affleck
172922,200 Cigarettes,Casey Affleck
64325,The Defiant Ones,Tony Curtis
64326,The Defiant Ones,Sidney Poitier
291729,Edison,Kevin Spacey
291728,Edison,Morgan Freeman
291730,Edison,Justin Timberlake
291731,Edison,LL Cool J
327505,Dhamaal,Sanjay Dutt
327507,Dhamaal,Arshad Warsi
317233,The Seeker: The Dark Is Rising,Ian McShane
317232,The Seeker: The Dark Is Rising,Alexander Ludwig
130998,Alien Nation,Terence Stamp
130996,Alien Nation,James Caan
122490,The Woman in Red,Gene Wilder
122491,The Woman in Red,Charles Grodin
307801,The Night Listener,Robin Williams
307802,The Night Listener,Rory Culkin
397491,The Oogieloves in the Big Balloon Adventure,Christopher Lloyd
397492,The Oogieloves in the Big Balloon Adventure,Chazz Palminteri
162841,Mafia!,Lloyd Bridges
162842,Mafia!,Billy Burke
162840,Mafia!,Jay Mohr
299405,Mujhse Shaadi Karogi,Salman Khan
299406,Mujhse Shaadi Karogi,Akshay Kumar
299407,Mujhse Shaadi Karogi,Amrish Puri
493637,Exposed,Christopher McDonald
493636,Exposed,Keanu Reeves
260942,Luther,Alfred Molina
260939,Luther,Joseph Fiennes
260940,Luther,Bruno Ganz
284842,Hungama,Paresh Rawal
284840,Hungama,Akshaye Khanna
155544,The Scarlet Letter,Robert Duvall
155543,The Scarlet Letter,Gary Oldman
355987,Singh Is King,Akshay Kumar
355988,Singh Is King,Om Puri
106996,Foul Play,Chevy Chase
106997,Foul Play,Burgess Meredith
320741,10 Items or Less,Jonah Hill
320740,10 Items or Less,Morgan Freeman
117815,Bad Boys,Sean Penn
134716,The Dream Team,Michael Keaton
134717,The Dream Team,Christopher Lloyd
134718,The Dream Team,Peter Boyle
129597,Mr. India,Anil Kapoor
129598,Mr. India,Amrish Puri
506248,Lords of Chaos,Rory Culkin
506249,Lords of Chaos,Emory Cohen
271810,Two Brothers,Guy Pearce
271811,Two Brothers,Freddie Highmore
156834,The Chamber,Robert Prosky
156833,The Chamber,Gene Hackman
156832,The Chamber,Chris O'Donnell
467588,The Road Within,Dev Patel
467589,The Road Within,Robert Patrick
391217,Home Team,Kevin James
391219,Home Team,Rob Schneider
391218,Home Team,Taylor Lautner
146627,Body of Evidence,Willem Dafoe
146628,Body of Evidence,Joe Mantegna
485073,Barbershop: The Next Cut,Ice Cube
485074,Barbershop: The Next Cut,Anthony Anderson
150379,Ashes of Time,Tony Chiu-Wai Leung
150378,Ashes of Time,Leslie Cheung
271686,Paparazzi,Dennis Farina
271685,Paparazzi,Cole Hauser
107004,The Fury,Charles Durning
107002,The Fury,Kirk Douglas
143461,Bob Roberts,Alan Rickman
143459,Bob Roberts,Tim Robbins
143460,Bob Roberts,Giancarlo Esposito
150671,Greedy,Kirk Douglas
150670,Greedy,Michael J. Fox
162802,Knock Off,Jean-Claude Van Damme
162803,Knock Off,Rob Schneider
158366,My Fellow Americans,John Heard
158363,My Fellow Americans,Jack Lemmon
158364,My Fellow Americans,James Garner
158365,My Fellow Americans,Dan Aykroyd
223693,Kaho Naa... Pyaar Hai,Hrithik Roshan
223694,Kaho Naa... Pyaar Hai,Anupam Kher
152633,Trapped in Paradise,Nicolas Cage
152634,Trapped in Paradise,Jon Lovitz
155695,Something to Talk About,Dennis Quaid
155696,Something to Talk About,Robert Duvall
281487,Beyond the Sea,John Goodman
281486,Beyond the Sea,Kevin Spacey
281488,Beyond the Sea,Bob Hoskins
177323,Sunshine,Ralph Fiennes
111749,Heaven's Gate,Kris Kristofferson
111751,Heaven's Gate,John Hurt
111750,Heaven's Gate,Christopher Walken
279479,Agent Cody Banks 2: Destination London,Frankie Muniz
279480,Agent Cody Banks 2: Destination London,Anthony Anderson
113024,Used Cars,Jack Warden
113023,Used Cars,Kurt Russell
506174,Christine,Michael C. Hall
360574,Dostana,John Abraham
360573,Dostana,Abhishek Bachchan
271297,Barbershop 2: Back in Business,Ice Cube
271298,Barbershop 2: Back in Business,Cedric the Entertainer
158215,Mary Reilly,John Malkovich
158217,Mary Reilly,Michael Gambon
123607,Jagged Edge,Jeff Bridges
123608,Jagged Edge,Peter Coyote
123609,Jagged Edge,Robert Loggia
205522,Satya,Manoj Bajpayee
205523,Satya,Paresh Rawal
276691,The Life and Death of Peter Sellers,Geoffrey Rush
276692,The Life and Death of Peter Sellers,John Lithgow
178275,All the Pretty Horses,Henry Thomas
178274,All the Pretty Horses,Matt Damon
414584,Some Kind of Beautiful,Pierce Brosnan
414585,Some Kind of Beautiful,Malcolm McDowell
242925,Welcome to Collinwood,Isaiah Washington
242922,Welcome to Collinwood,George Clooney
242924,Welcome to Collinwood,William H. Macy
242923,Welcome to Collinwood,Sam Rockwell
113019,Urban Cowboy,John Travolta
113020,Urban Cowboy,Scott Glenn
556104,The Last Thing He Wanted,Willem Dafoe
556103,The Last Thing He Wanted,Ben Affleck
246748,All About the Benjamins,Ice Cube
246749,All About the Benjamins,Mike Epps
101056,Night Moves,Gene Hackman
327861,Battle in Seattle,Andre 3000
327863,Battle in Seattle,Woody Harrelson
431050,A Fantastic Fear of Everything,Paul Freeman
431049,A Fantastic Fear of Everything,Simon Pegg
322387,Imagine That,Ronny Cox
322385,Imagine That,Eddie Murphy
322386,Imagine That,Thomas Haden Church
81033,The Sand Pebbles,Richard Crenna
81031,The Sand Pebbles,Steve McQueen
81032,The Sand Pebbles,Richard Attenborough
225942,Replicant,Jean-Claude Van Damme
225943,Replicant,Michael Rooker
563242,The Night Clerk,Tye Sheridan
563243,The Night Clerk,John Leguizamo
314332,Bobby Z,Paul Walker
314334,Bobby Z,Jason Flemyng
314333,Bobby Z,Laurence Fishburne
339784,Powder Blue,Eddie Redmayne
339786,Powder Blue,Ray Liotta
339785,Powder Blue,Forest Whitaker
161618,Pardes,Amrish Puri
161617,Pardes,Shah Rukh Khan
364965,A Late Quartet,Philip Seymour Hoffman
364966,A Late Quartet,Christopher Walken
75782,Becket,Peter O'Toole
75781,Becket,Richard Burton
79596,Alfie,Michael Caine
267621,Dickie Roberts: Former Child Star,Craig Bierko
267620,Dickie Roberts: Former Child Star,David Spade
156457,The Apartment,Vincent Cassel
165965,Return to Paradise,Joaquin Phoenix
165964,Return to Paradise,Vince Vaughn
133222,The Seventh Sign,Jurgen Prochnow
202497,The Big Kahuna,Kevin Spacey
202498,The Big Kahuna,Danny DeVito
133221,The Seventh Sign,Michael Biehn
337533,Race,Akshaye Khanna
337532,Race,Saif Ali Khan
295089,The Big White,Robin Williams
295091,The Big White,Tim Blake Nelson
295090,The Big White,Giovanni Ribisi
163116,Zero Effect,Bill Pullman
163117,Zero Effect,Ben Stiller
163118,Zero Effect,Ryan O'Neal
443191,The Love Punch,Pierce Brosnan
443192,The Love Punch,Timothy Spall
138285,I Love You to Death,William Hurt
138284,I Love You to Death,Kevin Kline
159460,Up Close & Personal,Robert Redford
159461,Up Close & Personal,Joe Mantegna
429922,Housefull 2,Akshay Kumar
429923,Housefull 2,John Abraham
12203,Animal Crackers,Chico Marx
12201,Animal Crackers,Groucho Marx
12202,Animal Crackers,Harpo Marx
549123,Little Italy,Hayden Christensen
549124,Little Italy,Danny Aiello
354572,The Slammin' Salmon,Jay Chandrasekhar
354573,The Slammin' Salmon,Kevin Heffernan
354571,The Slammin' Salmon,Michael Clarke Duncan
217254,Ready to Rumble,Oliver Platt
217253,Ready to Rumble,David Arquette
52482,The Greatest Show on Earth,James Stewart
52483,The Greatest Show on Earth,Charlton Heston
426922,Phantom,David Duchovny
426920,Phantom,Ed Harris
152892,With Honors,Joe Pesci
152893,With Honors,Brendan Fraser
93111,The Cowboys,John Wayne
93113,The Cowboys,Bruce Dern
118475,Gorky Park,Lee Marvin
118476,Gorky Park,Brian Dennehy
118474,Gorky Park,William Hurt
281697,Lymelife,Rory Culkin
281698,Lymelife,Alec Baldwin
154552,Karan Arjun,Shah Rukh Khan
154551,Karan Arjun,Salman Khan
154553,Karan Arjun,Amrish Puri
576944,Playing with Fire,John Cena
576946,Playing with Fire,John Leguizamo
521500,24 Hours to Live,Rutger Hauer
521498,24 Hours to Live,Ethan Hawke
137111,Alice,William Hurt
137112,Alice,Joe Mantegna
65956,The Vikings,Tony Curtis
65957,The Vikings,Ernest Borgnine
65955,The Vikings,Kirk Douglas
137376,Cadillac Man,Tim Robbins
137375,Cadillac Man,Robin Williams
67315,Operation Petticoat,Cary Grant
67316,Operation Petticoat,Tony Curtis
182481,Clockstoppers,Michael Biehn
182479,Clockstoppers,Jesse Bradford
160933,Insomnia,Stellan Skarsgard
311087,The Great Buck Howard,Tom Hanks
311086,The Great Buck Howard,John Malkovich
311085,The Great Buck Howard,Colin Hanks
163004,Snow Falling on Cedars,Max von Sydow
163003,Snow Falling on Cedars,Ethan Hawke
194751,Moonlight Mile,Jake Gyllenhaal
194752,Moonlight Mile,Dustin Hoffman
80156,The Fortune Cookie,Jack Lemmon
80157,The Fortune Cookie,Walter Matthau
547613,The Hummingbird Project,Jesse Eisenberg
547614,The Hummingbird Project,Alexander Skarsgard
52942,Monkey Business,Cary Grant
456092,Point Blank,Frank Grillo
432402,The Reluctant Fundamentalist,Liev Schreiber
432403,The Reluctant Fundamentalist,Kiefer Sutherland
432401,The Reluctant Fundamentalist,Riz Ahmed
151746,The Paper,Robert Duvall
151745,The Paper,Michael Keaton
146435,Another Stakeout,Dennis Farina
146434,Another Stakeout,Emilio Estevez
146433,Another Stakeout,Richard Dreyfuss
546046,Escape Plan: The Extractors,Sylvester Stallone
546047,Escape Plan: The Extractors,Dave Bautista
546048,Escape Plan: The Extractors,50 Cent
439652,Cocktail,Saif Ali Khan
140524,Career Opportunities,Frank Whaley
140525,Career Opportunities,Dermot Mulroney
294395,Far Cry,Til Schweiger
294396,Far Cry,Udo Kier
436376,Emperor,Matthew Fox
436378,Emperor,Tommy Lee Jones
334212,The Lucky Ones,Michael Pena
334211,The Lucky Ones,Tim Robbins
151668,North,Elijah Wood
151669,North,Bruce Willis
177446,Simply Irresistible,Dylan Baker
177445,Simply Irresistible,Sean Patrick Flanery
168805,The Out-of-Towners,Steve Martin
168806,The Out-of-Towners,John Cleese
120699,Falling in Love,Robert De Niro
120700,Falling in Love,Harvey Keitel
253004,Young Adam,Ewan McGregor
253005,Young Adam,Peter Mullan
435886,Elvis & Nixon,Kevin Spacey
435888,Elvis & Nixon,Johnny Knoxville
435887,Elvis & Nixon,Alex Pettyfer
435885,Elvis & Nixon,Michael Shannon
257137,Auto Focus,Willem Dafoe
257136,Auto Focus,Greg Kinnear
160692,Switchback,Dennis Quaid
160691,Switchback,Danny Glover
213745,Gangster No. 1,Malcolm McDowell
213746,Gangster No. 1,David Thewlis
213747,Gangster No. 1,Paul Bettany
397254,Meek's Cutoff,Will Patton
397253,Meek's Cutoff,Paul Dano
397252,Meek's Cutoff,Bruce Greenwood
139776,The Two Jakes,Harvey Keitel
139775,The Two Jakes,Jack Nicholson
321737,Primeval,Orlando Jones
321738,Primeval,Jurgen Prochnow
184164,Ordinary Decent Criminal,Stephen Dillane
184162,Ordinary Decent Criminal,Kevin Spacey
184163,Ordinary Decent Criminal,Peter Mullan
94015,The Mechanic,Charles Bronson
188138,Thunderbirds,Ben Kingsley
188137,Thunderbirds,Anthony Edwards
188136,Thunderbirds,Bill Paxton
269627,The Clearing,Alessandro Nivola
269626,The Clearing,Willem Dafoe
269625,The Clearing,Robert Redford
430122,Desi Boyz,John Abraham
430121,Desi Boyz,Akshay Kumar
528616,King of Thieves,Michael Caine
528617,King of Thieves,Jim Broadbent
24768,A Day at the Races,Groucho Marx
24769,A Day at the Races,Chico Marx
24770,A Day at the Races,Harpo Marx
159158,The Substitute,Tom Berenger
159161,The Substitute,Luis Guzman
152544,Terminal Velocity,Christopher McDonald
152542,Terminal Velocity,Charlie Sheen
152543,Terminal Velocity,James Gandolfini
134793,Erik the Viking,Tim Robbins
134794,Erik the Viking,John Cleese
226034,The Dangerous Lives of Altar Boys,Vincent D'Onofrio
226033,The Dangerous Lives of Altar Boys,Emile Hirsch
211261,Animal Factory,Danny Trejo
211260,Animal Factory,Edward Furlong
211259,Animal Factory,Willem Dafoe
149838,Blue Chips,Ed O'Neill
149837,Blue Chips,J.T. Walsh
149836,Blue Chips,Nick Nolte
490057,Yoga Hosers,Johnny Depp
490058,Yoga Hosers,Adam Brody
435633,Black Butterfly,Antonio Banderas
435634,Black Butterfly,Jonathan Rhys Meyers
98190,The Front Page,Walter Matthau
98189,The Front Page,Jack Lemmon
301348,Copying Beethoven,Matthew Goode
301347,Copying Beethoven,Ed Harris
85403,Shame,Max von Sydow
316560,Youth Without Youth,Bruno Ganz
316559,Youth Without Youth,Tim Roth
162885,My Favorite Martian,Jeff Daniels
87275,Paint Your Wagon,Lee Marvin
162884,My Favorite Martian,Christopher Lloyd
87276,Paint Your Wagon,Clint Eastwood
143555,Captain America,Ned Beatty
143554,Captain America,Ronny Cox
453602,Goon: Last of the Enforcers,Liev Schreiber
453600,Goon: Last of the Enforcers,Seann William Scott
134152,Going Overboard,Billy Zane
134150,Going Overboard,Adam Sandler
134153,Going Overboard,Burt Young
134151,Going Overboard,Billy Bob Thornton
192547,Cherry Falls,Jay Mohr
192549,Cherry Falls,Jesse Bradford
192548,Cherry Falls,Michael Biehn
153660,The Crossing Guard,David Morse
153659,The Crossing Guard,Jack Nicholson
14361,Monkey Business,Chico Marx
14358,Monkey Business,Groucho Marx
14359,Monkey Business,Harpo Marx
401051,Outcast,Nicolas Cage
401052,Outcast,Hayden Christensen
374909,A.C.O.D.,Adam Scott
374910,A.C.O.D.,Richard Jenkins
106664,Coming Home,Jon Voight
106665,Coming Home,Bruce Dern
128382,Cry Freedom,Denzel Washington
128383,Cry Freedom,Kevin Kline
33620,Meet John Doe,Walter Brennan
33618,Meet John Doe,Gary Cooper
151729,PCU,Jon Favreau
151727,PCU,Jeremy Piven
250861,Owning Mahowny,John Hurt
250862,Owning Mahowny,Maury Chaykin
250860,Owning Mahowny,Philip Seymour Hoffman
436166,Antiviral,Caleb Landry Jones
436167,Antiviral,Malcolm McDowell
124527,Santa Claus: The Movie,John Lithgow
124529,Santa Claus: The Movie,Burgess Meredith
157615,High School High,Jon Lovitz
157616,High School High,Mekhi Phifer
110848,Breaker Morant,Jack Thompson
110850,Breaker Morant,Bryan Brown
286044,Infernal Affairs III,Andy Lau
286043,Infernal Affairs III,Tony Chiu-Wai Leung
267968,Biker Boyz,Orlando Jones
267967,Biker Boyz,Derek Luke
267966,Biker Boyz,Laurence Fishburne
267969,Biker Boyz,Djimon Hounsou
145267,Radio Flyer,John Heard
145269,Radio Flyer,Elijah Wood
160538,Excess Baggage,Benicio Del Toro
160540,Excess Baggage,Jack Thompson
160539,Excess Baggage,Christopher Walken
133263,Shoot to Kill,Clancy Brown
133262,Shoot to Kill,Tom Berenger
133261,Shoot to Kill,Sidney Poitier
117391,The Toy,Richard Pryor
117393,The Toy,Ned Beatty
513483,Our Souls at Night,Matthias Schoenaerts
115940,Deathtrap,Christopher Reeve
513482,Our Souls at Night,Robert Redford
115939,Deathtrap,Michael Caine
234717,Possession,Aaron Eckhart
507395,The Exception,Jai Courtney
507396,The Exception,Christopher Plummer
518592,Chappaquiddick,Jason Clarke
518594,Chappaquiddick,Bruce Dern
518593,Chappaquiddick,Ed Helms
113259,Absence of Malice,Paul Newman
113260,Absence of Malice,Bob Balaban
150592,Fresh,Samuel L. Jackson
150591,Fresh,Giancarlo Esposito
226414,Say It Isn't So,Orlando Jones
226413,Say It Isn't So,Chris Klein
